X,Y,billing.zip.code,account.id,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages,hotspot
-122.17,37.45,94025,001i000000NuQ91,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000LhycQ,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOlz,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000LhybN,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000ZtAVl,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuNqs,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuNuI,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuRBx,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuPkJ,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQVp,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000LhycT,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOCR,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOYh,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuNlu,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuRML,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuRGK,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuPX0,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQSQ,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuROW,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQkt,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOLn,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOWQ,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuPBh,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQcT,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQCT,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000LhyaY,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQWv,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuRCG,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOKE,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000oks20,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000LhyWk,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQaD,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000LhyPM,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuNp8,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOrw,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuO4h,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000Lhyab,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000LhyQw,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000MJzWa,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuO1T,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuPvV,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuNlt,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuNmM,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuRVP,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuPT0,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuR0Y,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOFA,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQaP,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuPJM,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOxr,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQES,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOQR,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQaK,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuRHd,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOCb,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQV6,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQmp,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000LhySY,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQj2,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuO9A,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOtN,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOs2,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuP89,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQm6,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000aSBdm,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQQO,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQKL,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuRTR,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuPDw,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQoi,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuRKG,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuOVx,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQEM,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQ99,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuRCY,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQkh,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuNvU,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuRU7,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuO7A,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuPd4,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuPcy,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.17,37.45,94025,001i000000NuQQR,STANDARD,MENLO PARK,CA,PRIMARY,37.45,-122.17,NA-US-CA-MENLO PARK,FALSE,18924,32613,,BayArea
-122.18,37.47,94026,001i000000NuPgb,PO BOX,MENLO PARK,CA,PRIMARY,37.47,-122.18,NA-US-CA-MENLO PARK,FALSE,798,1186,72962856,BayArea
-122.18,37.47,94026,001i000000NuQ8A,PO BOX,MENLO PARK,CA,PRIMARY,37.47,-122.18,NA-US-CA-MENLO PARK,FALSE,798,1186,72962856,BayArea
-122.18,37.47,94026,001i000000NuRHL,PO BOX,MENLO PARK,CA,PRIMARY,37.47,-122.18,NA-US-CA-MENLO PARK,FALSE,798,1186,72962856,BayArea
-122.18,37.47,94026,001i000000NuPle,PO BOX,MENLO PARK,CA,PRIMARY,37.47,-122.18,NA-US-CA-MENLO PARK,FALSE,798,1186,72962856,BayArea
-122.18,37.47,94026,001i000000NuRWB,PO BOX,MENLO PARK,CA,PRIMARY,37.47,-122.18,NA-US-CA-MENLO PARK,FALSE,798,1186,72962856,BayArea
-122.18,37.47,94026,001i000000NuQk1,PO BOX,MENLO PARK,CA,PRIMARY,37.47,-122.18,NA-US-CA-MENLO PARK,FALSE,798,1186,72962856,BayArea
-122.18,37.47,94026,001i000000NuOVF,PO BOX,MENLO PARK,CA,PRIMARY,37.47,-122.18,NA-US-CA-MENLO PARK,FALSE,798,1186,72962856,BayArea
-122.18,37.47,94026,001i000000NuP1N,PO BOX,MENLO PARK,CA,PRIMARY,37.47,-122.18,NA-US-CA-MENLO PARK,FALSE,798,1186,72962856,BayArea
-122.18,37.47,94026,001i000000NuREQ,PO BOX,MENLO PARK,CA,PRIMARY,37.47,-122.18,NA-US-CA-MENLO PARK,FALSE,798,1186,72962856,BayArea
-122.18,37.47,94026,001i000000NuO2H,PO BOX,MENLO PARK,CA,PRIMARY,37.47,-122.18,NA-US-CA-MENLO PARK,FALSE,798,1186,72962856,BayArea
-122.18,37.47,94026,001i000000NuQSE,PO BOX,MENLO PARK,CA,PRIMARY,37.47,-122.18,NA-US-CA-MENLO PARK,FALSE,798,1186,72962856,BayArea
-122.2,37.44,94027,001i000000NuQwO,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuRAE,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuPDY,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuQcS,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuOdm,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000LhyX2,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuP8B,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuOjo,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuRTV,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuQcQ,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuRBw,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000N1vW5,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuODy,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuRWw,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuQll,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuRUA,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuOAJ,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000LhySM,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuRHh,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuOuu,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuOcV,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuPUn,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuPZy,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000MKXhE,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuRTS,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000q7wAe,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuQPK,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuOIn,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuQ0k,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuOsm,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuQ02,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuNmW,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuOmg,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuQx3,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuPAY,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuOh8,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuOzh,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuRGQ,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuNuR,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuPdb,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000MJzTX,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000LhyUw,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000LhyVL,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuPob,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuRMz,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuQqg,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuOyK,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuOM3,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuNS8,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuRA1,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuQCL,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000Lhydf,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuO0q,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000MJzVh,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuRCQ,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.2,37.44,94027,001i000000NuRN7,STANDARD,ATHERTON,CA,PRIMARY,37.44,-122.2,NA-US-CA-ATHERTON,FALSE,3460,6145,925335090,BayArea
-122.21,37.37,94028,001i000000NuPJg,STANDARD,PORTOLA VALLEY,CA,PRIMARY,37.37,-122.21,NA-US-CA-PORTOLA VALLEY,FALSE,3484,6281,667702023,BayArea
-122.21,37.37,94028,001i000000NuR8x,STANDARD,PORTOLA VALLEY,CA,PRIMARY,37.37,-122.21,NA-US-CA-PORTOLA VALLEY,FALSE,3484,6281,667702023,BayArea
-122.21,37.37,94028,001i000000NuQMp,STANDARD,PORTOLA VALLEY,CA,PRIMARY,37.37,-122.21,NA-US-CA-PORTOLA VALLEY,FALSE,3484,6281,667702023,BayArea
-122.21,37.37,94028,001i000000NuOy1,STANDARD,PORTOLA VALLEY,CA,PRIMARY,37.37,-122.21,NA-US-CA-PORTOLA VALLEY,FALSE,3484,6281,667702023,BayArea
-122.21,37.37,94028,001i000000NuPSR,STANDARD,PORTOLA VALLEY,CA,PRIMARY,37.37,-122.21,NA-US-CA-PORTOLA VALLEY,FALSE,3484,6281,667702023,BayArea
-122.21,37.37,94028,001i000000NuQY6,STANDARD,PORTOLA VALLEY,CA,PRIMARY,37.37,-122.21,NA-US-CA-PORTOLA VALLEY,FALSE,3484,6281,667702023,BayArea
-122.21,37.37,94028,001i000000NuPAT,STANDARD,PORTOLA VALLEY,CA,PRIMARY,37.37,-122.21,NA-US-CA-PORTOLA VALLEY,FALSE,3484,6281,667702023,BayArea
